name	vOTU_rename	contig_len	provirus	checkv_quality	miuvig_quality	completeness	contamination	family	host	type	expand	AMG_count
PN10RH|k141_225797_1	vOTU_02133	47402	No	Medium-quality	Genome-fragment	75.83	0	Unclassified	multi-families	lytic	Yes	0
PN10RH|k141_2326812	vOTU_02134	131910	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RH|k141_392822	vOTU_02135	40399	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RH|k141_593856	vOTU_02136	27511	No	Medium-quality	Genome-fragment	74.3	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RH|k141_9549	vOTU_02137	21905	No	Medium-quality	Genome-fragment	60.68	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RI|k141_1435011_1	vOTU_02138	31576	No	Medium-quality	Genome-fragment	56.48	0	Unclassified	multi-families	lytic	Yes	0
PN10RI|k141_144837_1	vOTU_02139	30498	No	Medium-quality	Genome-fragment	55.83	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RI|k141_2084057	vOTU_02140	34615	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RI|k141_80275_1	vOTU_02141	41729	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RJ|k141_1155794	vOTU_02142	32164	No	High-quality	High-quality	93.47	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RJ|k141_1336780_1	vOTU_02143	26832	No	Medium-quality	Genome-fragment	88.6	0	Unclassified	multi-families	lytic	Yes	0
PN10RJ|k141_1729969	vOTU_02144	36341	No	High-quality	High-quality	92.66	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RJ|k141_1846820	vOTU_02145	40646	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN10RJ|k141_414940	vOTU_02146	24962	No	Medium-quality	Genome-fragment	52.78	0	Myoviridae	multi-families	lytic	Yes	0
PN10RJ|k141_449289	vOTU_02147	53310	No	High-quality	High-quality	93.27	0	Unclassified	multi-families	lytic	Yes	0
PN10RJ|k141_579122_1	vOTU_02148	22220	No	Medium-quality	Genome-fragment	60.32	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RJ|k141_649379	vOTU_02149	15860	No	Medium-quality	Genome-fragment	51.63	0	Unclassified	multi-families	lytic	Yes	0
PN10RJ|k141_808785	vOTU_02150	31736	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RK|k141_1247267	vOTU_02151	46614	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RK|k141_1405150	vOTU_02152	28110	No	Medium-quality	Genome-fragment	64.9	0	Unclassified	multi-families	lytic	Yes	0
PN10RK|k141_151541	vOTU_02153	16072	No	Medium-quality	Genome-fragment	51.44	0	Unclassified	multi-families	lytic	Yes	0
PN10RK|k141_1869153	vOTU_02154	35235	No	Medium-quality	Genome-fragment	87.89	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RK|k141_211565	vOTU_02155	19592	No	Medium-quality	Genome-fragment	53.79	0	Unclassified	multi-families	lytic	Yes	0
PN10RK|k141_467427	vOTU_02156	26277	No	Medium-quality	Genome-fragment	76.54	0	Unclassified	multi-families	lytic	Yes	0
PN10RK|k141_831477	vOTU_02157	28782	No	Medium-quality	Genome-fragment	77.26	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RL|k141_1045550	vOTU_02158	20315	No	Medium-quality	Genome-fragment	59.36	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RL|k141_132360	vOTU_02159	33895	No	Medium-quality	Genome-fragment	50.69	0	Unclassified	multi-families	lytic	Yes	0
PN10RL|k141_1606687_1	vOTU_02160	23269	No	Medium-quality	Genome-fragment	57.73	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RL|k141_184456	vOTU_02161	36379	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RL|k141_234413	vOTU_02162	50181	No	High-quality	High-quality	100	0	Myoviridae	multi-families	lysogenic	Yes	0
PN10RL|k141_595086_1	vOTU_02163	19468	No	Medium-quality	Genome-fragment	50.84	0	Myoviridae	multi-families	lytic	Yes	0
PN10RL|k141_775275_1	vOTU_02164	28085	No	Medium-quality	Genome-fragment	62.09	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RL|k141_986030	vOTU_02165	25372	No	Medium-quality	Genome-fragment	65.32	0	Myoviridae	multi-families	lysogenic	Yes	0
PN10RM|k141_1766940	vOTU_02166	35489	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RN|k141_1150269_1	vOTU_02167	41919	No	Medium-quality	Genome-fragment	87.07	0	Myoviridae	multi-families	lytic	Yes	0
PN10RN|k141_1426588	vOTU_02168	9765	No	High-quality	High-quality	100	0	Inoviridae	multi-families	lysogenic	Yes	0
PN10RN|k141_1466321	vOTU_02169	47109	No	High-quality	High-quality	100	0	Myoviridae	multi-families	lytic	Yes	0
PN10RN|k141_1625467	vOTU_02170	33135	No	Medium-quality	Genome-fragment	53.24	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RN|k141_19456	vOTU_02171	38844	No	High-quality	High-quality	96.57	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RN|k141_442027	vOTU_02172	37702	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RN|k141_549209	vOTU_02173	34445	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN10RN|k141_906804_1	vOTU_02174	36584	No	Medium-quality	Genome-fragment	84.15	0	Unclassified	multi-families	lytic	Yes	0
PN10RO|k141_1340956	vOTU_02175	34821	No	High-quality	High-quality	92.69	0	Unclassified	multi-families	lytic	Yes	0
PN10RO|k141_2142564	vOTU_02176	40354	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RO|k141_607422_1	vOTU_02177	24861	No	Medium-quality	Genome-fragment	72.51	0	Myoviridae	multi-families	lytic	Yes	0
PN10RO|k141_766367	vOTU_02178	100364	No	High-quality	High-quality	99.93	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN10RP|k141_1218220	vOTU_02179	27385	No	Medium-quality	Genome-fragment	59.68	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RP|k141_1241272_1	vOTU_02180	35262	No	Medium-quality	Genome-fragment	81.9	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RP|k141_1507986_1	vOTU_02181	53781	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RP|k141_1524648	vOTU_02182	34871	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN10RQ|k141_1725091	vOTU_02183	30054	No	High-quality	High-quality	90.59	0	Unclassified	multi-families	lytic	Yes	0
PN10RQ|k141_1732829	vOTU_02184	31727	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN10RQ|k141_534622_1	vOTU_02185	19789	No	Medium-quality	Genome-fragment	50.77	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RQ|k141_925181	vOTU_02186	35443	No	Medium-quality	Genome-fragment	65.56	0	Unclassified	multi-families	lytic	Yes	0
PN10RR|k141_1371355	vOTU_02187	6901	No	Medium-quality	Genome-fragment	51.02	0	Autographiviridae	multi-families	lysogenic	Yes	0
PN10RR|k141_1765987	vOTU_02188	61786	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RR|k141_593540	vOTU_02189	32649	No	Medium-quality	Genome-fragment	68.43	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RR|k141_80579	vOTU_02190	31354	No	Medium-quality	Genome-fragment	50.51	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RR|k141_947708	vOTU_02191	36166	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RS|k141_1211632	vOTU_02192	10651	No	Medium-quality	Genome-fragment	78.82	0	Unclassified	multi-families	lysogenic	Yes	0
PN10RS|k141_1819946	vOTU_02193	48565	No	High-quality	High-quality	95.42	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RT|k141_1397409	vOTU_02194	36789	No	Medium-quality	Genome-fragment	60.92	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RT|k141_1482003	vOTU_02195	45349	No	Medium-quality	Genome-fragment	72.45	0	Siphoviridae	multi-families	lytic	Yes	0
PN10RT|k141_964101	vOTU_02196	36897	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RA|k141_1040967	vOTU_02197	6528	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RA|k141_1187518	vOTU_02198	52223	No	Medium-quality	Genome-fragment	61.4	0	Unclassified	multi-families	lytic	Yes	0
PN11RA|k141_2939128	vOTU_02199	5984	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RA|k141_893959	vOTU_02200	40746	No	Medium-quality	Genome-fragment	89.9	0	Myoviridae	multi-families	lytic	Yes	0
PN11RB|k141_1066151	vOTU_02201	31721	No	Medium-quality	Genome-fragment	76.54	0	Unclassified	multi-families	lytic	Yes	0
PN11RB|k141_1400795	vOTU_02202	28413	No	Medium-quality	Genome-fragment	80.67	0	Myoviridae	multi-families	lytic	Yes	0
PN11RB|k141_1602299	vOTU_02203	35439	No	High-quality	High-quality	93.35	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RB|k141_2000038	vOTU_02204	26640	No	Medium-quality	Genome-fragment	83.25	0	Unclassified	multi-families	lytic	Yes	0
PN11RB|k141_327312	vOTU_02205	35756	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RB|k141_460671_1	vOTU_02206	42731	No	High-quality	High-quality	90.07	0	Unclassified	multi-families	lytic	Yes	0
PN11RC|k141_175289	vOTU_02207	34198	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RC|k141_2791931	vOTU_02208	45664	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RC|k141_422769_1	vOTU_02209	43644	No	Medium-quality	Genome-fragment	70.46	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RC|k141_528939	vOTU_02210	30301	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RD|k141_1231774	vOTU_02211	24398	No	Medium-quality	Genome-fragment	67.46	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RD|k141_1854511	vOTU_02212	21955	No	Medium-quality	Genome-fragment	52.16	0	Unclassified	multi-families	lytic	Yes	0
PN11RD|k141_1909925	vOTU_02213	22683	No	Medium-quality	Genome-fragment	52.96	0	Unclassified	multi-families	lytic	Yes	0
PN11RD|k141_1951328	vOTU_02214	38785	No	Medium-quality	Genome-fragment	89.92	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RD|k141_2591957	vOTU_02215	55190	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RE|k141_1025488	vOTU_02216	17236	No	Medium-quality	Genome-fragment	54.04	0	Unclassified	multi-families	lytic	Yes	0
PN11RE|k141_1266954	vOTU_02217	33753	No	High-quality	High-quality	95.95	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RE|k141_1521245	vOTU_02218	28258	No	High-quality	High-quality	91.58	0	Unclassified	multi-families	lytic	Yes	0
PN11RE|k141_2690711	vOTU_02219	66168	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RE|k141_2690736	vOTU_02220	43683	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RE|k141_2690739	vOTU_02221	51713	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RE|k141_390258	vOTU_02222	31493	No	Medium-quality	Genome-fragment	76.43	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RE|k141_524205_1	vOTU_02223	40409	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RE|k141_592046	vOTU_02224	38836	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RE|k141_958995	vOTU_02225	9960	No	Medium-quality	Genome-fragment	77.12	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RF|k141_2336996	vOTU_02226	21396	No	Medium-quality	Genome-fragment	52.23	0	Unclassified	multi-families	lytic	Yes	0
PN11RF|k141_2508803	vOTU_02227	36506	No	Medium-quality	Genome-fragment	87.4	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RF|k141_700177	vOTU_02228	26599	No	Medium-quality	Genome-fragment	63.33	0	Unclassified	multi-families	lytic	Yes	0
PN11RF|k141_854704	vOTU_02229	32111	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RF|k141_897721	vOTU_02230	27919	No	Medium-quality	Genome-fragment	76.33	0	Unclassified	multi-families	lytic	Yes	0
PN11RF|k141_996310	vOTU_02231	30090	No	Medium-quality	Genome-fragment	85.86	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RG|k141_2838376	vOTU_02232	26484	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RG|k141_947549	vOTU_02233	34558	No	Medium-quality	Genome-fragment	82.51	0	Unclassified	multi-families	lytic	Yes	0
PN11RH|k141_646971	vOTU_02234	33298	No	High-quality	High-quality	93	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RH|k141_810265	vOTU_02235	38322	No	High-quality	High-quality	90.64	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RH|k141_815651	vOTU_02236	37046	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RI|k141_1052869	vOTU_02237	33956	No	Medium-quality	Genome-fragment	58.96	0	Unclassified	multi-families	lytic	Yes	0
PN11RI|k141_1065164_1	vOTU_02238	28505	No	Medium-quality	Genome-fragment	77.02	0	Unclassified	multi-families	lytic	Yes	0
PN11RI|k141_1440723	vOTU_02239	69252	No	Medium-quality	Genome-fragment	51.14	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RI|k141_1556375	vOTU_02240	21453	No	Medium-quality	Genome-fragment	53.62	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RI|k141_1979477	vOTU_02241	34499	No	Medium-quality	Genome-fragment	72.61	0	Myoviridae	multi-families	lysogenic	Yes	0
PN11RI|k141_2070459_1	vOTU_02242	28731	No	Medium-quality	Genome-fragment	71.14	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RI|k141_2087432	vOTU_02243	30877	No	High-quality	High-quality	90.39	0	Unclassified	multi-families	lytic	Yes	0
PN11RI|k141_2252150	vOTU_02244	53103	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RI|k141_2252175	vOTU_02245	30444	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RI|k141_622615	vOTU_02246	9053	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RJ|k141_1448692	vOTU_02247	29625	No	Medium-quality	Genome-fragment	73.73	0	Unclassified	multi-families	lytic	Yes	0
PN11RJ|k141_1790843_fragment_1	vOTU_02248	37177	No	High-quality	High-quality	92.3	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RJ|k141_2121663	vOTU_02249	36075	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RJ|k141_3152239	vOTU_02250	39515	No	Medium-quality	Genome-fragment	84.02	0	Myoviridae	multi-families	lysogenic	Yes	0
PN11RJ|k141_975361	vOTU_02251	18972	No	Medium-quality	Genome-fragment	57.63	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RK|k141_1169761	vOTU_02252	50201	No	Medium-quality	Genome-fragment	82.32	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RK|k141_1320902	vOTU_02253	28300	No	Medium-quality	Genome-fragment	79.94	0	Unclassified	multi-families	lytic	Yes	0
PN11RK|k141_1421824	vOTU_02254	60475	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RK|k141_15713	vOTU_02255	18547	No	Medium-quality	Genome-fragment	52.01	0	Unclassified	multi-families	lytic	Yes	0
PN11RK|k141_1756793	vOTU_02256	22659	No	Medium-quality	Genome-fragment	70.8	0	Unclassified	multi-families	lytic	Yes	0
PN11RK|k141_2133004	vOTU_02257	34985	No	Medium-quality	Genome-fragment	82.93	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RK|k141_2459595	vOTU_02258	30493	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RK|k141_2794901	vOTU_02259	29939	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN11RK|k141_354180	vOTU_02260	31815	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RK|k141_549588	vOTU_02261	29283	No	Medium-quality	Genome-fragment	81.42	0	Unclassified	multi-families	lytic	Yes	0
PN11RL|k141_1885330_1	vOTU_02262	16217	No	Medium-quality	Genome-fragment	51.2	0	Unclassified	multi-families	lytic	Yes	0
PN11RL|k141_2195273	vOTU_02263	50395	No	High-quality	High-quality	96.26	0	Unclassified	multi-families	lytic	Yes	0
PN11RL|k141_439851_1	vOTU_02264	37990	No	Medium-quality	Genome-fragment	84.7	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RM|k141_1174343	vOTU_02265	8477	No	Medium-quality	Genome-fragment	63.93	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RM|k141_2935873	vOTU_02266	43135	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RN|k141_1117423	vOTU_02267	75546	No	Medium-quality	Genome-fragment	58.85	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RN|k141_1602134	vOTU_02268	39590	No	High-quality	High-quality	99.23	0	Myoviridae	multi-families	lysogenic	Yes	0
PN11RN|k141_2035161	vOTU_02269	38456	No	High-quality	High-quality	93.92	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN11RN|k141_2137566	vOTU_02270	56880	No	Medium-quality	Genome-fragment	80.29	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RN|k141_2421865	vOTU_02271	19553	No	Medium-quality	Genome-fragment	62.78	0	Unclassified	multi-families	lytic	Yes	0
PN11RN|k141_2476354	vOTU_02272	38033	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RN|k141_787623	vOTU_02273	54872	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lytic	Yes	0
PN11RO|k141_1865066	vOTU_02274	64852	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN11RO|k141_2035946_1	vOTU_02275	25815	No	Medium-quality	Genome-fragment	57.14	0	Myoviridae	multi-families	lytic	Yes	0
PN11RO|k141_2506838	vOTU_02276	44341	No	Medium-quality	Genome-fragment	56.18	0	Unclassified	multi-families	lytic	Yes	0
PN11RO|k141_815871	vOTU_02277	37479	No	High-quality	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RA|k141_1266955	vOTU_02278	31937	No	Medium-quality	Genome-fragment	80.84	0	Unclassified	multi-families	lytic	Yes	0
PN12RA|k141_1479704	vOTU_02279	6529	No	Medium-quality	Genome-fragment	50.31	0	Podoviridae	multi-families	lytic	Yes	0
PN12RA|k141_1563337_1	vOTU_02280	34128	No	Medium-quality	Genome-fragment	73.24	0	Myoviridae	multi-families	lysogenic	Yes	0
PN12RA|k141_448450	vOTU_02281	11467	No	Medium-quality	Genome-fragment	84.43	0	Unclassified	multi-families	lytic	Yes	0
PN12RB|k141_1053379_1	vOTU_02282	44936	No	High-quality	High-quality	95.02	0	Myoviridae	multi-families	lytic	Yes	0
PN12RB|k141_389208	vOTU_02283	36092	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RB|k141_481259	vOTU_02284	39781	No	Medium-quality	Genome-fragment	68.89	0	Siphoviridae	multi-families	lytic	Yes	0
PN12RC|k141_1390237	vOTU_02285	37588	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	Yes	0
PN12RC|k141_781470	vOTU_02286	19124	No	Medium-quality	Genome-fragment	70.24	0	Unclassified	multi-families	lytic	Yes	0
PN12RC|k141_878406	vOTU_02287	42471	No	High-quality	High-quality	98.44	0	Unclassified	multi-families	lysogenic	Yes	0
PN12RC|k141_915584	vOTU_02288	51479	No	Medium-quality	Genome-fragment	84.93	0	Siphoviridae	multi-families	lytic	Yes	0
PN12RD|k141_1075619	vOTU_02289	7925	No	Medium-quality	Genome-fragment	69.05	0	Podoviridae	multi-families	lytic	Yes	0
PN12RD|k141_1719584	vOTU_02290	13463	No	High-quality	High-quality	98.74	0	Unclassified	multi-families	lytic	Yes	0
PN12RD|k141_1739187	vOTU_02291	13302	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RD|k141_1758848	vOTU_02292	6071	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RD|k141_479649	vOTU_02293	33991	No	Medium-quality	Genome-fragment	80.27	0	Unclassified	multi-families	lysogenic	Yes	0
PN12RD|k141_561698_1	vOTU_02294	40382	No	High-quality	High-quality	98.24	0	Unclassified	multi-families	lytic	Yes	0
PN12RD|k141_578854	vOTU_02295	32690	No	Medium-quality	Genome-fragment	81.61	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RD|k141_780973	vOTU_02296	55403	No	High-quality	High-quality	95.19	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RE|k141_1309946	vOTU_02297	52420	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RE|k141_449501	vOTU_02298	21713	No	Medium-quality	Genome-fragment	70.18	0	Unclassified	multi-families	lytic	Yes	0
PN12RE|k141_573802	vOTU_02299	20471	No	Medium-quality	Genome-fragment	63.47	0	Unclassified	multi-families	lytic	Yes	0
PN12RE|k141_874302	vOTU_02300	42202	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RF|k141_1075381	vOTU_02301	42950	No	High-quality	High-quality	91.34	0	Myoviridae	multi-families	lytic	Yes	0
PN12RF|k141_1261886	vOTU_02302	40492	No	Complete	High-quality	100	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RF|k141_132083	vOTU_02303	28086	No	Medium-quality	Genome-fragment	71.9	0	Siphoviridae	multi-families	lysogenic	Yes	0
PN12RF|k141_335748	vOTU_02304	17987	No	Medium-quality	Genome-fragment	58.36	0	Unclassified	multi-families	lytic	Yes	0
PN12RF|k141_365404	vOTU_02305	11592	No	High-quality	High-quality	100	0	Podoviridae	multi-families	lytic	Yes	0
PN12RF|k141_43366	vOTU_02306	62099	No	Medium-quality	Genome-fragment	83.94	0	Unclassified	multi-families	lytic	Yes	0
PN12RF|k141_491617	vOTU_02307	30982	No	Medium-quality	Genome-fragment	51.41	0	Unclassified	multi-families	lytic	Yes	0
PN12RF|k141_523225	vOTU_02308	36560	No	High-quality	High-quality	98.14	0	Unclassified	multi-families	lysogenic	Yes	0
PN12RG|k141_1124282	vOTU_02309	26779	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RG|k141_1153294	vOTU_02310	22728	No	Medium-quality	Genome-fragment	76.62	0	Unclassified	multi-families	lytic	Yes	0
PN12RG|k141_1343842	vOTU_02311	13950	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	Yes	0
PN12RG|k141_191701	vOTU_02312	24335	No	Medium-quality	Genome-fragment	89.38	0	Unclassified	multi-families	lytic	Yes	0
PN12RG|k141_222225	vOTU_02313	39003	No	Medium-quality	Genome-fragment	62.13	0	Siphoviridae	multi-families	lytic	Yes	0
PN12RG|k141_321307	vOTU_02314	60334	No	Medium-quality	Genome-fragment	55.41	0	Unclassified	multi-families	lytic	Yes	0
PN12RG|k141_480769	vOTU_02315	10460	No	High-quality	High-quality	91.29	0	Podoviridae	multi-families	lytic	Yes	0
PN12RG|k141_536955	vOTU_02316	29955	No	High-quality	High-quality	92.94	0	Siphoviridae	multi-families	lytic	Yes	0
